Order_ID;Customer_ID;Product_ID;Order_Date;Qty;Discount;Channel;Campaign
O02070;C0213;P173;2025-10-08;4;0,16;Shopee;Ramadhan
O02071;C0598;P111;2025-03-10;1;0,05;Tokopedia;None
O02072;C0825;P048;2025-10-25;1;0,02;Shopee;11.11
O02073;C0725;P245;2024-10-28;1;0,04;Tokopedia;Ramadhan
O02074;C0789;P193;2024-08-09;4;0,4;Shopee;11.11
O02075;C0259;P236;2024-08-01;5;0,15;App;None
O02076;C0537;P121;2025-05-06;1;0,21;Shopee;12.12
O02077;C0520;P139;2025-02-21;4;0,26;Shopee;11.11
O02078;C0868;P044;2025-09-04;3;0,3;Tokopedia;Ramadhan
O02079;C0892;P200;2025-01-23;3;0,07;Website;Ramadhan
O02080;C0361;P256;2024-12-31;1;0,33;Tokopedia;11.11
O02081;C0804;P166;2025-03-12;3;0,26;Website;Ramadhan
O02082;C0426;P013;2025-10-04;3;0,03;Website;11.11
O02083;C0413;P032;2024-07-16;5;0,15;Tokopedia;Ramadhan
O02084;C0316;P095;2025-09-03;1;0,04;App;None
O02085;C0150;P254;2025-06-11;5;0,16;App;12.12
O02086;C0647;P033;2024-03-12;2;0,35;Shopee;None
O02087;C0850;P199;2025-08-15;5;0,33;Tokopedia;12.12
O02088;C0232;P208;2024-10-11;2;0,05;App;Ramadhan
O02089;C0876;P230;2024-02-26;1;0,05;Website;Ramadhan
O02090;C0195;P180;2025-01-08;1;0,25;App;12.12
O02091;C0146;P066;2025-07-31;4;0,1;Shopee;12.12
O02092;C0940;P127;2024-01-25;3;0,39;Shopee;Ramadhan
O02093;C0575;P140;2024-08-12;4;0,26;Website;12.12
O02094;C0858;P034;2025-09-06;3;0,25;App;None
O02095;C0066;P204;2025-09-26;5;0,1;Website;11.11
O02096;C0534;P155;2025-01-26;3;0,26;App;12.12
O02097;C0440;P031;2024-10-13;1;0,39;Website;None
O02098;C0538;P212;2025-10-30;5;0,19;Tokopedia;Ramadhan
O02099;C0534;P087;2024-07-22;3;0,17;Tokopedia;Ramadhan
O02100;C0718;P262;2024-01-09;5;0,06;Website;Ramadhan
O02101;C0780;P088;2025-03-21;1;0,05;Website;12.12
O02102;C0652;P163;2025-10-07;4;0,13;Shopee;Ramadhan
O02103;C0128;P079;2024-08-15;2;0,08;Tokopedia;None
O02104;C0203;P065;2024-03-01;4;0,11;Shopee;Ramadhan
O02105;C0856;P093;2024-10-18;1;0,29;App;12.12
O02106;C0888;P289;2024-05-17;5;0,33;Tokopedia;None
O02107;C0938;P001;2025-01-31;2;0,31;Shopee;None
O02108;C0161;P007;2024-06-17;5;0,08;Tokopedia;11.11
O02109;C0920;P278;2025-04-27;2;0,29;Shopee;11.11
O02110;C0784;P269;2024-09-21;5;0,04;Website;None
O02111;C0226;P191;2024-04-21;3;0,19;Tokopedia;None
O02112;C0947;P222;2024-06-21;5;0,01;Shopee;11.11
O02113;C0206;P297;2024-12-14;4;0,01;Website;Ramadhan
O02114;C0922;P005;2025-09-27;2;0,17;Tokopedia;12.12
O02115;C0325;P035;2025-11-24;4;0,22;App;Ramadhan
O02116;C0473;P141;2024-04-23;5;0,19;Website;Ramadhan
O02117;C0211;P146;2025-01-20;2;0,35;App;12.12
O02118;C0113;P159;2024-07-26;2;0,28;App;None
O02119;C0251;P174;2025-09-08;1;0,29;Shopee;11.11
O02120;C0056;P120;2025-09-27;5;0,25;Website;None
O02121;C0913;P003;2025-07-20;5;0,26;Website;12.12
O02122;C0961;P042;2024-01-30;2;0,25;App;12.12
O02123;C0001;P018;2025-05-28;5;0,09;Website;12.12
O02124;C0998;P051;2024-03-24;1;0,15;Website;Ramadhan
O02125;C0066;P225;2024-06-07;2;0,39;Tokopedia;11.11
O02126;C0698;P291;2025-09-02;3;0,27;Shopee;None
O02127;C0447;P045;2025-12-01;4;0,14;Tokopedia;12.12
O02128;C0088;P283;2024-01-12;5;0,3;Shopee;11.11
O02129;C0838;P125;2024-08-10;4;0,01;App;None
O02130;C0285;P219;2025-11-27;1;0,1;Tokopedia;None
O02131;C0221;P220;2024-11-26;3;0,22;Shopee;None
O02132;C0183;P298;2025-01-29;1;0,11;Website;None
O02133;C0867;P024;2024-09-25;1;0,27;Shopee;11.11
O02134;C0975;P089;2025-08-29;3;0,2;Tokopedia;Ramadhan
O02135;C0855;P138;2024-05-23;2;0,39;Tokopedia;Ramadhan
O02136;C0476;P240;2024-01-02;3;0,24;Tokopedia;12.12
O02137;C0150;P244;2025-07-16;4;0,04;Shopee;12.12
O02138;C0604;P022;2024-07-03;1;0,39;App;11.11
O02139;C0950;P239;2024-01-11;4;0,13;Website;11.11
O02140;C0571;P259;2024-08-08;2;0,12;Tokopedia;Ramadhan
O02141;C0131;P258;2025-01-12;2;0,03;Tokopedia;None
O02142;C0164;P117;2024-01-16;2;0,23;Shopee;12.12
O02143;C0663;P003;2025-04-26;2;0,25;App;11.11
O02144;C0252;P239;2024-01-04;2;0,39;Shopee;Ramadhan
O02145;C0703;P068;2024-03-06;2;0,4;Shopee;11.11
O02146;C0221;P039;2024-12-13;1;0,19;Shopee;11.11
O02147;C0811;P155;2025-03-14;4;0,12;Website;None
O02148;C0920;P293;2024-10-02;1;0,27;Tokopedia;None
O02149;C0699;P129;2024-05-15;3;0,32;Tokopedia;12.12
O02150;C0441;P159;2025-09-15;4;0,29;Shopee;12.12
O02151;C0312;P110;2025-10-13;1;0,24;App;Ramadhan
O02152;C0540;P278;2025-08-19;1;0,31;Website;11.11
O02153;C0365;P297;2024-04-29;1;0,19;App;11.11
O02154;C0909;P021;2024-08-27;2;0,37;Shopee;None
O02155;C0643;P208;2025-05-10;2;0,16;App;None
O02156;C0155;P201;2025-04-29;3;0,16;Shopee;None
O02157;C0994;P169;2025-03-07;3;0,38;App;11.11
O02158;C0059;P109;2025-06-24;4;0,19;Tokopedia;11.11
O02159;C0158;P101;2025-06-17;3;0,01;Website;11.11
O02160;C0177;P280;2025-03-21;2;0,05;Tokopedia;Ramadhan
O02161;C0294;P014;2025-06-23;2;0,09;Website;Ramadhan
O02162;C0305;P282;2024-02-10;2;0,14;Tokopedia;None
O02163;C0462;P112;2025-03-16;3;0,03;App;Ramadhan
O02164;C0898;P191;2025-07-23;3;0,35;Website;Ramadhan
O02165;C0537;P183;2025-08-24;4;0,36;Tokopedia;11.11
O02166;C0094;P296;2025-10-01;3;0,22;App;Ramadhan
O02167;C0441;P009;2025-08-01;4;0,33;Shopee;None
O02168;C0231;P081;2025-12-13;1;0,32;Tokopedia;None
O02169;C0698;P245;2024-09-15;2;0,21;Shopee;12.12
O02170;C0283;P104;2025-10-23;3;0,06;App;11.11
O02171;C0330;P139;2025-06-10;4;0,02;Website;11.11
O02172;C0672;P128;2025-12-27;3;0,22;Website;11.11
O02173;C0718;P129;2025-12-13;3;0,38;Tokopedia;11.11
O02174;C0522;P055;2024-01-04;1;0,23;App;12.12
O02175;C0875;P186;2025-11-29;4;0,28;Website;11.11
O02176;C0931;P150;2025-08-16;3;0,15;Website;12.12
O02177;C0848;P239;2024-08-30;5;0,39;Shopee;12.12
O02178;C0927;P245;2024-09-05;5;0,27;App;11.11
O02179;C0418;P204;2024-02-09;5;0,24;Shopee;11.11
O02180;C0351;P049;2024-07-01;4;0,35;Shopee;Ramadhan
O02181;C0926;P130;2025-09-01;5;0,13;App;None
O02182;C0091;P106;2025-09-14;1;0,35;Website;Ramadhan
O02183;C0353;P274;2024-08-18;4;0,14;App;11.11
O02184;C0620;P114;2024-03-30;5;0,26;App;Ramadhan
O02185;C0406;P203;2024-06-14;2;0,32;App;Ramadhan
O02186;C0622;P107;2025-05-28;1;0,21;Shopee;12.12
O02187;C0609;P094;2024-05-08;5;0,15;Shopee;12.12
O02188;C0429;P173;2024-02-03;5;0,07;Website;None
O02189;C0085;P057;2024-12-26;5;0,16;Website;None
O02190;C0725;P236;2025-04-10;2;0,07;Tokopedia;Ramadhan
O02191;C0442;P155;2025-03-24;1;0,38;Tokopedia;Ramadhan
O02192;C0192;P135;2024-03-24;5;0,3;Website;Ramadhan
O02193;C0400;P215;2025-01-17;5;0,39;Website;Ramadhan
O02194;C0031;P067;2024-04-26;5;0,01;Shopee;12.12
O02195;C0051;P233;2024-10-07;2;0,27;Tokopedia;12.12
O02196;C0811;P299;2024-01-17;3;0,2;Shopee;12.12
O02197;C0781;P181;2024-04-13;2;0,24;Website;12.12
O02198;C0201;P263;2025-04-03;1;0,15;Shopee;11.11
O02199;C0855;P047;2024-09-13;5;0,18;App;11.11
O02200;C0527;P049;2025-08-04;5;0,07;Shopee;11.11
O02201;C0832;P067;2025-11-22;4;0,25;Tokopedia;11.11
O02202;C0462;P166;2025-04-09;5;0,17;Tokopedia;None
O02203;C0703;P133;2024-08-15;3;0,28;Tokopedia;12.12
O02204;C0985;P243;2025-10-19;4;0,21;Shopee;Ramadhan
O02205;C0736;P138;2025-01-04;2;0,23;Shopee;Ramadhan
O02206;C0086;P290;2024-07-10;3;0,28;App;12.12
O02207;C0145;P228;2024-01-22;3;0,31;Tokopedia;12.12
O02208;C0609;P096;2025-01-05;1;0,31;App;12.12
O02209;C0359;P022;2024-11-27;1;0,17;Tokopedia;None
O02210;C0061;P094;2025-02-04;5;0,23;Website;Ramadhan
O02211;C0943;P043;2024-10-21;2;0,28;App;Ramadhan
O02212;C0255;P043;2024-09-18;5;0,14;Shopee;Ramadhan
O02213;C0739;P247;2024-08-12;5;0,06;Website;11.11
O02214;C0840;P283;2025-01-22;1;0,04;Shopee;12.12
O02215;C0071;P064;2024-05-02;2;0,18;Shopee;None
O02216;C0589;P245;2025-06-01;2;0,14;App;Ramadhan
O02217;C0947;P224;2025-05-31;5;0,14;Shopee;None
O02218;C0710;P249;2024-12-16;5;0,09;Tokopedia;11.11
O02219;C0900;P275;2025-07-13;3;0,02;Tokopedia;11.11
O02220;C0332;P153;2024-10-16;1;0,17;App;12.12
O02221;C0131;P148;2024-05-28;4;0,09;Shopee;None
O02222;C0916;P268;2024-08-05;1;0,29;App;None
O02223;C0394;P271;2024-01-12;3;0,15;Shopee;None
O02224;C0462;P299;2024-10-01;5;0,1;App;11.11
O02225;C0230;P023;2025-03-03;3;0,11;Shopee;11.11
O02226;C0643;P259;2025-03-23;3;0,17;App;Ramadhan
O02227;C0909;P015;2024-07-31;3;0,16;Tokopedia;11.11
O02228;C0426;P185;2025-05-29;2;0,06;Shopee;None
O02229;C0925;P151;2024-11-26;2;0,21;Shopee;12.12
O02230;C0588;P121;2024-11-08;5;0,16;App;12.12
O02231;C0490;P063;2025-08-22;4;0,1;Shopee;Ramadhan
O02232;C0885;P290;2025-10-07;1;0,01;Website;11.11
O02233;C0676;P207;2024-03-13;3;0,03;Website;12.12
O02234;C0271;P086;2024-08-08;2;0,23;Tokopedia;12.12
O02235;C0632;P198;2024-05-21;2;0,1;App;12.12
O02236;C0391;P091;2024-01-24;2;0,11;App;Ramadhan
O02237;C0880;P243;2025-07-19;1;0,23;Shopee;None
O02238;C0936;P297;2024-07-12;5;0,19;Shopee;12.12
O02239;C0032;P047;2024-03-17;1;0,4;Tokopedia;Ramadhan
O02240;C0858;P228;2024-11-15;4;0,12;Website;12.12
O02241;C0171;P014;2024-04-23;5;0,24;App;11.11
O02242;C0236;P196;2024-01-31;1;0,06;App;Ramadhan
O02243;C0471;P243;2024-10-04;4;0,02;Tokopedia;None
O02244;C0324;P090;2025-10-12;1;0,2;Website;11.11
O02245;C0538;P174;2024-05-13;4;0,19;Shopee;Ramadhan
O02246;C0992;P045;2024-06-25;2;0,28;Website;11.11
O02247;C0778;P070;2025-05-07;5;0,2;Website;12.12
O02248;C0623;P056;2024-06-30;4;0,33;Website;11.11
O02249;C0912;P164;2024-10-29;2;0,35;Shopee;11.11
O02250;C0793;P084;2025-03-26;4;0,35;Tokopedia;Ramadhan
O02251;C0291;P088;2024-10-24;4;0,29;App;12.12
O02252;C0255;P231;2025-03-14;5;0,1;App;None
O02253;C0426;P134;2024-02-04;4;0,21;Shopee;12.12
O02254;C0108;P181;2025-06-22;2;0,03;App;Ramadhan
O02255;C0479;P291;2024-04-05;1;0,23;Shopee;11.11
O02256;C0205;P279;2024-05-10;1;0,17;Shopee;12.12
O02257;C0532;P060;2024-08-07;5;0,38;App;None
O02258;C0943;P195;2025-05-15;5;0,27;App;Ramadhan
O02259;C0075;P067;2024-10-31;5;0,19;Tokopedia;12.12
O02260;C0101;P116;2025-03-10;4;0,02;App;Ramadhan
O02261;C0274;P158;2025-06-15;4;0,14;App;None
O02262;C0781;P204;2024-11-17;2;0,04;App;None
O02263;C0305;P071;2025-06-21;2;0,02;Website;11.11
O02264;C0813;P191;2025-04-29;1;0,28;Website;12.12
O02265;C0852;P254;2025-09-30;4;0,21;Shopee;11.11
O02266;C0306;P160;2025-11-25;4;0,12;App;12.12
O02267;C0285;P030;2025-06-17;5;0,24;Shopee;12.12
O02268;C0860;P141;2025-09-02;5;0,22;App;None
O02269;C0533;P126;2024-05-17;3;0,32;Tokopedia;11.11
O02270;C0655;P160;2025-06-17;5;0,11;Tokopedia;None
O02271;C0837;P014;2025-05-15;4;0,04;Shopee;11.11
O02272;C0003;P185;2024-04-13;1;0,04;Tokopedia;Ramadhan
O02273;C0856;P035;2024-12-20;5;0,22;Tokopedia;11.11
O02274;C0911;P132;2024-10-06;3;0,07;Shopee;Ramadhan
O02275;C0231;P295;2024-02-08;2;0,02;App;11.11
O02276;C0395;P290;2025-01-09;3;0,24;App;Ramadhan
O02277;C0774;P200;2024-01-12;5;0;Shopee;12.12
O02278;C0311;P201;2025-08-08;1;0,22;Shopee;11.11
O02279;C0532;P165;2024-10-01;3;0,3;Tokopedia;None
O02280;C0123;P238;2024-09-23;5;0,05;Shopee;11.11
O02281;C0522;P057;2024-05-23;4;0,22;App;11.11
O02282;C0019;P276;2024-12-27;1;0,18;App;11.11
O02283;C0882;P116;2025-02-02;2;0,3;Website;Ramadhan
O02284;C0310;P004;2025-11-13;3;0,14;Shopee;Ramadhan
O02285;C0345;P144;2025-06-29;3;0,12;App;None
O02286;C0720;P144;2025-01-26;1;0,27;Website;11.11
O02287;C0457;P220;2024-05-12;1;0,23;App;None
O02288;C0707;P175;2025-03-01;5;0;Website;12.12
O02289;C0002;P027;2024-12-31;3;0,39;Shopee;11.11
O02290;C0504;P198;2025-11-24;3;0,28;App;None
O02291;C0670;P154;2024-01-07;5;0,01;App;11.11
O02292;C0970;P257;2025-05-07;3;0,2;Website;None
O02293;C0158;P247;2025-11-30;1;0,39;App;Ramadhan
O02294;C0302;P104;2025-08-22;3;0,33;Shopee;12.12
O02295;C0541;P251;2025-03-06;3;0,06;Shopee;Ramadhan
O02296;C0169;P173;2024-11-15;4;0,25;Tokopedia;12.12
O02297;C0859;P195;2024-01-02;5;0,29;Website;12.12
O02298;C0178;P004;2024-08-17;5;0,16;App;Ramadhan
O02299;C0835;P077;2025-05-22;1;0,37;Tokopedia;11.11
O02300;C0259;P066;2024-06-03;3;0,07;Website;11.11
O02301;C0766;P129;2024-08-31;3;0,35;Website;Ramadhan
O02302;C0703;P111;2024-04-23;3;0,19;Shopee;11.11
O02303;C0024;P244;2024-02-19;5;0,14;App;Ramadhan
O02304;C0136;P071;2025-02-22;4;0,36;Shopee;Ramadhan
O02305;C0936;P232;2024-03-16;5;0,06;App;Ramadhan
O02306;C0208;P245;2024-10-15;4;0,32;Shopee;12.12
O02307;C0930;P283;2025-08-20;3;0,33;Shopee;11.11
O02308;C0086;P031;2024-12-25;4;0,08;Website;11.11
O02309;C0742;P225;2024-04-15;4;0,33;Tokopedia;12.12
O02310;C0235;P132;2025-08-23;5;0,38;App;None
O02311;C0415;P105;2025-06-09;4;0,24;App;12.12
O02312;C0522;P006;2025-04-13;5;0,03;Shopee;None
O02313;C0811;P149;2025-03-01;1;0,35;Website;11.11
O02314;C0004;P298;2024-02-27;1;0,19;Tokopedia;12.12
O02315;C0565;P189;2025-12-01;5;0,29;App;12.12
O02316;C0513;P236;2025-05-09;2;0,31;Website;None
O02317;C0859;P054;2025-09-02;4;0,35;App;11.11
O02318;C0268;P049;2025-11-26;4;0,26;Website;Ramadhan
O02319;C0362;P028;2024-09-12;1;0,25;Tokopedia;None
O02320;C0396;P222;2024-10-26;5;0,04;Tokopedia;Ramadhan
O02321;C0901;P022;2025-07-23;3;0,03;App;12.12
O02322;C0294;P256;2025-04-02;5;0,26;Shopee;11.11
O02323;C0104;P130;2025-03-04;1;0,32;App;None
O02324;C0603;P123;2024-07-29;5;0,08;Tokopedia;11.11
O02325;C0611;P241;2025-01-26;1;0,2;App;None
O02326;C0975;P057;2024-01-21;1;0,34;Tokopedia;None
O02327;C0809;P160;2024-09-17;2;0,28;Website;Ramadhan
O02328;C0093;P037;2024-12-29;2;0,05;Shopee;12.12
O02329;C0188;P244;2024-12-10;4;0,09;Shopee;12.12
O02330;C0826;P074;2024-02-01;5;0,36;Shopee;None
O02331;C0469;P087;2025-11-12;5;0,38;App;Ramadhan
O02332;C0858;P242;2024-08-27;2;0,19;Tokopedia;None
O02333;C0655;P177;2024-12-31;1;0,03;Website;11.11
O02334;C0649;P055;2024-08-22;1;0,27;Tokopedia;12.12
O02335;C0356;P294;2024-09-17;1;0,4;Tokopedia;Ramadhan
O02336;C0986;P234;2025-09-21;1;0,19;Shopee;12.12
O02337;C0259;P236;2025-06-17;1;0,14;Shopee;Ramadhan
O02338;C0803;P274;2024-03-31;3;0,08;Shopee;11.11
O02339;C0370;P140;2025-03-18;2;0,25;Shopee;None
O02340;C0982;P060;2025-08-21;2;0,14;App;Ramadhan
O02341;C0584;P281;2024-05-16;2;0,07;Tokopedia;Ramadhan
O02342;C0289;P207;2025-07-14;5;0,38;Tokopedia;Ramadhan
O02343;C0783;P121;2025-08-15;2;0,36;Website;Ramadhan
O02344;C0191;P022;2025-08-17;4;0,01;Tokopedia;Ramadhan
O02345;C0163;P065;2024-05-01;5;0,36;App;11.11
O02346;C0794;P142;2025-06-30;3;0,01;App;Ramadhan
O02347;C0744;P203;2025-06-24;5;0,2;Tokopedia;None
O02348;C0311;P137;2025-03-13;1;0,26;Website;Ramadhan
O02349;C0158;P235;2025-02-04;2;0,12;App;None
O02350;C0620;P017;2024-05-23;3;0,36;App;None
O02351;C0607;P069;2024-07-19;2;0,25;Shopee;12.12
O02352;C0674;P212;2024-10-18;5;0,25;Shopee;12.12
O02353;C0901;P034;2024-12-18;3;0,32;App;12.12
O02354;C0604;P227;2025-03-22;2;0,09;Tokopedia;None
O02355;C0674;P176;2025-03-04;5;0,08;Tokopedia;12.12
O02356;C0522;P028;2024-05-16;3;0,14;App;Ramadhan
O02357;C0234;P130;2024-10-30;1;0,38;Website;11.11
O02358;C0062;P242;2024-12-19;3;0,24;Tokopedia;12.12
O02359;C0515;P250;2024-07-27;5;0,06;App;11.11
O02360;C0257;P083;2025-08-30;5;0,04;Website;12.12
O02361;C0921;P056;2025-03-31;2;0,34;Shopee;11.11
O02362;C0316;P214;2024-05-03;3;0,08;Shopee;Ramadhan
O02363;C0901;P072;2024-06-15;2;0,19;Tokopedia;None
O02364;C0562;P085;2025-12-23;1;0,19;Shopee;11.11
O02365;C0496;P003;2025-09-17;4;0,21;Tokopedia;12.12
O02366;C0520;P202;2025-10-06;3;0,14;Tokopedia;11.11
O02367;C0184;P111;2025-08-30;1;0,23;Website;12.12
O02368;C0776;P088;2025-04-19;5;0,1;Tokopedia;12.12
O02369;C0456;P164;2024-04-04;1;0,14;Shopee;Ramadhan
O02370;C0917;P223;2024-10-04;4;0,26;Tokopedia;None
O02371;C0537;P086;2024-12-09;5;0,06;Tokopedia;Ramadhan
O02372;C0534;P250;2025-04-08;5;0,08;Tokopedia;None
O02373;C0488;P266;2024-06-12;2;0,21;App;11.11
O02374;C0598;P013;2024-02-10;5;0,19;App;Ramadhan
O02375;C0198;P081;2024-04-17;2;0,1;Website;11.11
O02376;C0834;P088;2025-09-04;1;0;Tokopedia;11.11
O02377;C0332;P003;2024-09-21;3;0,15;Tokopedia;11.11
O02378;C0817;P250;2024-08-17;2;0,39;App;11.11
O02379;C0748;P246;2025-02-15;3;0,26;Shopee;Ramadhan
O02380;C0046;P179;2025-04-17;1;0,17;Website;11.11
O02381;C0711;P192;2024-08-02;1;0,16;Tokopedia;None
O02382;C0882;P241;2024-12-16;2;0,28;App;None
O02383;C0704;P275;2024-02-22;5;0,22;Website;None
O02384;C0450;P227;2024-09-11;3;0,1;App;None
O02385;C0540;P036;2025-04-20;5;0,31;Tokopedia;12.12
O02386;C0094;P284;2025-06-23;5;0,1;App;Ramadhan
O02387;C0472;P218;2025-11-05;5;0,11;Tokopedia;11.11
O02388;C0901;P300;2025-06-26;1;0,01;Shopee;11.11
O02389;C0728;P293;2024-12-02;5;0,27;App;12.12
O02390;C0641;P235;2024-11-09;5;0,36;Tokopedia;Ramadhan
O02391;C0646;P168;2024-06-25;2;0,26;Tokopedia;Ramadhan
O02392;C0577;P174;2025-03-08;1;0,25;Website;None
O02393;C0892;P202;2024-03-16;4;0,27;Website;Ramadhan
O02394;C0462;P174;2025-10-04;5;0,3;App;11.11
O02395;C0864;P272;2025-01-04;2;0,3;Website;12.12
O02396;C0487;P058;2025-03-29;3;0,07;Tokopedia;11.11
O02397;C0002;P243;2025-09-18;4;0,17;Website;Ramadhan
O02398;C0823;P095;2024-08-01;2;0,19;Tokopedia;Ramadhan
O02399;C0236;P061;2025-12-01;2;0,29;Shopee;None
O02400;C0463;P002;2025-05-23;2;0,34;Website;11.11
O02401;C0059;P107;2025-06-13;1;0,25;Website;Ramadhan
O02402;C0275;P175;2025-10-29;2;0,19;Shopee;11.11
O02403;C0307;P131;2025-02-27;3;0,18;Website;Ramadhan
O02404;C0853;P084;2024-10-22;1;0,26;Tokopedia;None
O02405;C0780;P274;2025-08-29;4;0,11;App;None
O02406;C0019;P139;2024-03-26;1;0,34;App;11.11
O02407;C0810;P125;2025-09-07;5;0,09;Shopee;12.12
O02408;C0756;P275;2024-11-14;3;0,24;App;Ramadhan
O02409;C0311;P011;2025-01-11;1;0,08;Tokopedia;12.12
O02410;C0496;P211;2025-12-11;2;0,26;Shopee;12.12
O02411;C0759;P217;2025-01-15;4;0,26;Website;Ramadhan
O02412;C0764;P215;2025-12-17;3;0,35;Shopee;None
O02413;C0163;P043;2025-07-19;4;0,29;Tokopedia;None
O02414;C0698;P186;2024-04-18;4;0,09;Website;Ramadhan
O02415;C0070;P065;2025-11-24;5;0,11;Website;Ramadhan
O02416;C0560;P011;2025-06-18;5;0,18;Shopee;11.11
O02417;C0621;P008;2025-11-23;5;0,2;Shopee;11.11
O02418;C0261;P236;2025-08-08;3;0,19;Shopee;11.11
O02419;C0807;P013;2024-03-03;2;0,19;App;Ramadhan
O02420;C0665;P158;2025-10-28;4;0,38;App;11.11
O02421;C0270;P113;2025-06-13;1;0,12;Shopee;Ramadhan
O02422;C0804;P098;2025-01-18;5;0,19;Tokopedia;None
O02423;C0431;P196;2024-08-04;1;0,09;Website;Ramadhan
O02424;C0838;P101;2024-03-07;3;0,33;Shopee;None
O02425;C0612;P094;2024-01-21;1;0,13;Tokopedia;11.11
O02426;C0219;P274;2025-10-27;4;0,28;Website;12.12
O02427;C0189;P163;2025-10-09;3;0,29;Website;11.11
O02428;C0107;P279;2025-04-30;5;0,35;Tokopedia;11.11
O02429;C0335;P194;2025-01-13;1;0,38;App;None
O02430;C0479;P127;2024-11-22;5;0,24;App;12.12
O02431;C0919;P043;2024-02-04;1;0,3;App;None
O02432;C0529;P094;2025-07-11;1;0,21;App;12.12
O02433;C0900;P008;2025-12-06;4;0,21;Website;Ramadhan
O02434;C0630;P271;2024-07-27;5;0,34;Shopee;12.12
O02435;C0885;P092;2025-10-27;1;0,11;Tokopedia;12.12
O02436;C0723;P159;2024-10-29;2;0,02;App;Ramadhan
O02437;C0600;P266;2025-02-16;1;0,2;Tokopedia;None
O02438;C0525;P078;2025-05-26;3;0,09;Tokopedia;11.11
O02439;C0585;P218;2024-11-08;1;0,06;Shopee;Ramadhan
O02440;C0558;P065;2025-02-24;3;0,37;Tokopedia;11.11
O02441;C0361;P109;2024-04-12;5;0,25;App;None
O02442;C0958;P129;2025-03-22;1;0,26;Tokopedia;11.11
O02443;C0266;P048;2025-06-17;4;0,38;Website;Ramadhan
O02444;C0374;P181;2024-03-03;3;0,38;App;12.12
O02445;C0869;P258;2024-03-23;5;0,11;Shopee;12.12
O02446;C0430;P151;2025-04-19;5;0,37;Shopee;None
O02447;C0174;P203;2024-01-13;3;0,1;Shopee;Ramadhan
O02448;C0974;P085;2024-05-21;4;0,17;Website;11.11
O02449;C0282;P233;2025-06-22;4;0,4;Shopee;Ramadhan
O02450;C0638;P276;2024-11-07;3;0,09;App;Ramadhan
O02451;C0804;P216;2024-09-28;4;0,1;Tokopedia;11.11
O02452;C0526;P187;2024-07-10;5;0,05;App;None
O02453;C0044;P104;2024-11-21;3;0,19;Website;11.11
O02454;C0156;P256;2025-10-02;3;0,33;Tokopedia;11.11
O02455;C0280;P061;2025-04-12;3;0,23;Website;11.11
O02456;C0007;P297;2025-01-03;3;0,2;Tokopedia;Ramadhan
O02457;C0930;P189;2024-05-02;2;0,16;Website;Ramadhan
O02458;C0783;P182;2024-05-20;2;0,29;Shopee;11.11
O02459;C0713;P249;2024-12-07;4;0,38;Tokopedia;Ramadhan
O02460;C0897;P121;2024-04-12;5;0,25;Tokopedia;Ramadhan
O02461;C0785;P190;2025-10-06;2;0,12;Website;12.12
O02462;C0170;P119;2025-06-19;1;0,24;Tokopedia;None
O02463;C0483;P210;2025-06-23;1;0,29;Shopee;12.12
O02464;C0199;P281;2025-03-06;4;0,07;Tokopedia;12.12
O02465;C0593;P032;2025-03-17;2;0,2;App;None
O02466;C0662;P092;2025-10-17;3;0,15;App;Ramadhan
O02467;C0858;P269;2024-07-09;1;0,13;App;12.12
O02468;C0770;P230;2025-07-15;5;0,29;Website;11.11
O02469;C0218;P022;2024-10-01;3;0,26;Website;None
O02470;C0905;P268;2025-08-18;5;0,36;Shopee;11.11
O02471;C0365;P154;2025-03-23;5;0,36;App;11.11
O02472;C0667;P086;2024-11-22;4;0,22;App;12.12
O02473;C0608;P053;2024-05-09;3;0,01;Shopee;12.12
O02474;C0316;P165;2025-12-19;4;0,39;Shopee;12.12
O02475;C0403;P018;2024-06-26;1;0,2;Website;None
O02476;C0586;P156;2025-10-29;2;0,07;Shopee;12.12
O02477;C0870;P014;2025-02-04;2;0,04;App;11.11
O02478;C0672;P275;2024-03-03;2;0,23;Website;None
O02479;C0685;P251;2025-03-10;2;0,38;Website;None
O02480;C0519;P126;2024-12-11;5;0,05;Website;Ramadhan
O02481;C0418;P274;2024-12-19;2;0,06;Website;12.12
O02482;C0296;P274;2025-12-28;4;0,07;Website;12.12
O02483;C0619;P173;2025-07-31;2;0,27;Website;None
O02484;C0953;P068;2024-05-01;4;0,01;Shopee;11.11
O02485;C0595;P256;2024-06-02;3;0,07;Tokopedia;Ramadhan
O02486;C0472;P087;2025-03-18;3;0,19;Shopee;Ramadhan
O02487;C0283;P175;2025-11-03;5;0,1;Website;11.11
O02488;C0699;P138;2025-06-04;4;0,06;App;Ramadhan
O02489;C0705;P294;2024-10-06;5;0,3;App;11.11
O02490;C0448;P227;2025-05-30;5;0,3;App;Ramadhan
O02491;C0680;P171;2024-01-02;5;0,1;Shopee;None
O02492;C0808;P067;2025-01-20;2;0,24;Shopee;Ramadhan
O02493;C0859;P241;2024-11-14;2;0,39;App;12.12
O02494;C0339;P244;2024-07-15;2;0,37;App;Ramadhan
O02495;C0393;P080;2025-08-22;3;0,07;App;12.12
O02496;C0658;P100;2024-04-01;1;0,35;App;12.12
O02497;C0136;P256;2024-06-04;4;0,35;Website;12.12
