Order_ID;Courier;Shipping_Days;Status
O02903;AnterAja;8;Delivered
O02904;SiCepat;9;Delivered
O02905;JNE;3;Delivered
O02906;SiCepat;10;Delivered
O02907;JNE;7;Delivered
O02908;AnterAja;6;Delivered
O02909;J&T;10;Delivered
O02910;SiCepat;10;Delivered
O02911;AnterAja;3;Delivered
O02912;AnterAja;4;Delivered
O02913;J&T;9;Delivered
O02914;J&T;4;Late
O02915;SiCepat;5;Cancelled
O02916;AnterAja;2;Delivered
O02917;SiCepat;5;Delivered
O02918;JNE;9;Delivered
O02919;J&T;5;Late
O02920;SiCepat;10;Delivered
O02921;AnterAja;6;Delivered
O02922;SiCepat;2;Delivered
O02923;JNE;2;Late
O02924;AnterAja;8;Delivered
O02925;AnterAja;7;Delivered
O02926;J&T;7;Delivered
O02927;SiCepat;3;Delivered
O02928;AnterAja;7;Delivered
O02929;J&T;4;Delivered
O02930;JNE;3;Delivered
O02931;JNE;6;Delivered
O02932;J&T;5;Delivered
O02933;JNE;4;Delivered
O02934;SiCepat;8;Delivered
O02935;J&T;5;Delivered
O02936;SiCepat;6;Delivered
O02937;JNE;4;Delivered
O02938;AnterAja;2;Delivered
O02939;SiCepat;4;Cancelled
O02940;J&T;8;Delivered
O02941;AnterAja;4;Delivered
O02942;AnterAja;4;Delivered
O02943;AnterAja;2;Late
O02944;SiCepat;7;Late
O02945;J&T;2;Delivered
O02946;SiCepat;3;Delivered
O02947;AnterAja;6;Delivered
O02948;JNE;2;Delivered
O02949;AnterAja;3;Delivered
O02950;JNE;1;Delivered
O02951;JNE;5;Delivered
O02952;AnterAja;10;Delivered
O02953;JNE;4;Delivered
O02954;JNE;7;Delivered
O02955;AnterAja;7;Delivered
O02956;J&T;3;Delivered
O02957;AnterAja;8;Delivered
O02958;AnterAja;6;Delivered
O02959;SiCepat;6;Delivered
O02960;J&T;2;Late
O02961;JNE;2;Delivered
O02962;SiCepat;4;Delivered
O02963;JNE;2;Delivered
O02964;JNE;1;Delivered
O02965;J&T;6;Delivered
O02966;SiCepat;2;Delivered
O02967;JNE;7;Delivered
O02968;AnterAja;7;Delivered
O02969;JNE;6;Delivered
O02970;JNE;2;Delivered
O02971;AnterAja;1;Delivered
O02972;J&T;2;Delivered
O02973;JNE;1;Delivered
O02974;J&T;6;Delivered
O02975;J&T;7;Delivered
O02976;AnterAja;1;Delivered
O02977;J&T;7;Delivered
O02978;JNE;3;Delivered
O02979;JNE;7;Delivered
O02980;AnterAja;6;Delivered
O02981;J&T;6;Delivered
O02982;J&T;10;Delivered
O02983;JNE;6;Delivered
O02984;JNE;5;Delivered
O02985;SiCepat;3;Delivered
O02986;SiCepat;2;Delivered
O02987;SiCepat;5;Delivered
O02988;JNE;8;Delivered
O02989;AnterAja;3;Delivered
O02990;AnterAja;6;Delivered
O02991;J&T;1;Delivered
O02992;AnterAja;1;Delivered
O02993;JNE;4;Cancelled
O02994;J&T;10;Delivered
O02995;J&T;10;Delivered
O02996;JNE;6;Delivered
O02997;J&T;6;Returned
O02998;AnterAja;6;Delivered
O02999;AnterAja;5;Delivered
O03000;J&T;1;Delivered
O03001;J&T;3;Delivered
O03002;AnterAja;10;Delivered
O03003;J&T;5;Delivered
O03004;AnterAja;7;Late
O03005;J&T;1;Delivered
O03006;SiCepat;4;Delivered
O03007;J&T;7;Delivered
O03008;SiCepat;3;Delivered
O03009;SiCepat;8;Delivered
O03010;JNE;5;Delivered
O03011;J&T;10;Delivered
O03012;SiCepat;9;Delivered
O03013;AnterAja;2;Delivered
O03014;J&T;3;Delivered
O03015;AnterAja;10;Delivered
O03016;SiCepat;6;Delivered
O03017;SiCepat;1;Delivered
O03018;JNE;3;Delivered
O03019;SiCepat;4;Delivered
O03020;AnterAja;9;Delivered
O03021;JNE;9;Delivered
O03022;J&T;4;Delivered
O03023;AnterAja;10;Delivered
O03024;J&T;1;Delivered
O03025;J&T;6;Delivered
O03026;SiCepat;10;Delivered
O03027;SiCepat;7;Delivered
O03028;SiCepat;9;Delivered
O03029;J&T;5;Delivered
O03030;J&T;4;Delivered
O03031;AnterAja;4;Delivered
O03032;J&T;9;Delivered
O03033;AnterAja;7;Delivered
O03034;SiCepat;5;Delivered
O03035;JNE;9;Delivered
O03036;J&T;6;Delivered
O03037;JNE;3;Late
O03038;AnterAja;3;Delivered
O03039;AnterAja;7;Delivered
O03040;SiCepat;6;Delivered
O03041;AnterAja;3;Delivered
O03042;J&T;3;Delivered
O03043;SiCepat;2;Delivered
O03044;AnterAja;5;Delivered
O03045;AnterAja;10;Delivered
O03046;J&T;4;Delivered
O03047;JNE;5;Delivered
O03048;SiCepat;7;Delivered
O03049;J&T;7;Delivered
O03050;JNE;9;Late
O03051;J&T;9;Cancelled
O03052;JNE;2;Late
O03053;SiCepat;6;Delivered
O03054;AnterAja;10;Delivered
O03055;AnterAja;5;Delivered
O03056;JNE;7;Delivered
O03057;SiCepat;5;Delivered
O03058;J&T;6;Delivered
O03059;SiCepat;8;Delivered
O03060;AnterAja;3;Delivered
O03061;J&T;9;Delivered
O03062;AnterAja;1;Delivered
O03063;J&T;1;Delivered
O03064;AnterAja;4;Late
O03065;J&T;7;Delivered
O03066;AnterAja;5;Delivered
O03067;SiCepat;3;Delivered
O03068;J&T;10;Delivered
O03069;JNE;6;Delivered
O03070;JNE;1;Delivered
O03071;J&T;4;Delivered
O03072;SiCepat;6;Delivered
O03073;J&T;7;Delivered
O03074;J&T;8;Late
O03075;SiCepat;7;Delivered
O03076;SiCepat;7;Delivered
O03077;JNE;7;Late
O03078;JNE;5;Late
O03079;AnterAja;4;Cancelled
O03080;JNE;1;Delivered
O03081;J&T;6;Delivered
O03082;AnterAja;10;Late
O03083;J&T;8;Delivered
O03084;JNE;1;Delivered
O03085;J&T;3;Delivered
O03086;AnterAja;2;Delivered
O03087;SiCepat;4;Delivered
O03088;JNE;5;Delivered
O03089;SiCepat;6;Delivered
O03090;JNE;6;Late
O03091;AnterAja;1;Delivered
O03092;SiCepat;4;Delivered
O03093;JNE;1;Delivered
O03094;SiCepat;4;Cancelled
O03095;J&T;1;Delivered
O03096;AnterAja;3;Late
O03097;AnterAja;4;Delivered
O03098;SiCepat;9;Delivered
O03099;AnterAja;7;Late
O03100;J&T;2;Delivered
O03101;J&T;10;Returned
O03102;JNE;9;Delivered
O03103;JNE;7;Delivered
O03104;SiCepat;8;Late
O03105;JNE;1;Delivered
O03106;J&T;5;Delivered
O03107;AnterAja;3;Delivered
O03108;AnterAja;4;Delivered
O03109;J&T;9;Delivered
O03110;J&T;5;Delivered
O03111;JNE;7;Delivered
O03112;AnterAja;8;Delivered
O03113;SiCepat;1;Delivered
O03114;SiCepat;10;Delivered
O03115;SiCepat;10;Delivered
O03116;JNE;5;Cancelled
O03117;AnterAja;9;Delivered
O03118;J&T;9;Delivered
O03119;JNE;9;Delivered
O03120;AnterAja;10;Delivered
O03121;SiCepat;8;Returned
O03122;J&T;10;Delivered
O03123;J&T;3;Delivered
O03124;JNE;7;Delivered
O03125;AnterAja;9;Delivered
O03126;JNE;3;Delivered
O03127;AnterAja;8;Delivered
O03128;AnterAja;3;Delivered
O03129;JNE;3;Delivered
O03130;JNE;5;Delivered
O03131;J&T;9;Delivered
O03132;JNE;4;Delivered
O03133;JNE;6;Delivered
O03134;SiCepat;5;Delivered
O03135;J&T;7;Delivered
O03136;SiCepat;1;Delivered
O03137;JNE;2;Delivered
O03138;AnterAja;4;Delivered
O03139;JNE;3;Delivered
O03140;SiCepat;9;Delivered
O03141;JNE;3;Returned
O03142;JNE;10;Delivered
O03143;JNE;2;Delivered
O03144;SiCepat;4;Delivered
O03145;AnterAja;5;Cancelled
O03146;J&T;10;Delivered
O03147;SiCepat;1;Delivered
O03148;SiCepat;7;Late
O03149;JNE;3;Delivered
O03150;SiCepat;9;Delivered
O03151;SiCepat;1;Delivered
O03152;SiCepat;1;Delivered
O03153;AnterAja;1;Returned
O03154;J&T;5;Delivered
O03155;AnterAja;1;Delivered
O03156;JNE;2;Delivered
O03157;AnterAja;6;Late
O03158;JNE;8;Delivered
O03159;JNE;2;Delivered
O03160;JNE;5;Late
O03161;J&T;5;Late
O03162;AnterAja;2;Delivered
O03163;J&T;3;Delivered
O03164;J&T;4;Delivered
O03165;AnterAja;10;Delivered
O03166;J&T;7;Delivered
O03167;J&T;4;Returned
O03168;J&T;3;Delivered
O03169;SiCepat;9;Delivered
O03170;JNE;6;Delivered
O03171;J&T;7;Delivered
O03172;JNE;2;Delivered
O03173;JNE;5;Delivered
O03174;JNE;9;Delivered
O03175;JNE;3;Delivered
O03176;AnterAja;1;Delivered
O03177;J&T;7;Delivered
O03178;J&T;2;Delivered
O03179;J&T;5;Late
O03180;SiCepat;6;Delivered
O03181;AnterAja;5;Delivered
O03182;J&T;7;Delivered
O03183;J&T;5;Delivered
O03184;J&T;6;Late
O03185;AnterAja;7;Delivered
O03186;SiCepat;8;Delivered
O03187;AnterAja;1;Delivered
O03188;JNE;5;Delivered
O03189;AnterAja;1;Delivered
O03190;AnterAja;9;Returned
O03191;JNE;4;Delivered
O03192;JNE;3;Delivered
O03193;J&T;1;Delivered
O03194;SiCepat;9;Delivered
O03195;JNE;6;Delivered
O03196;SiCepat;5;Delivered
O03197;J&T;6;Returned
O03198;J&T;9;Delivered
O03199;JNE;5;Delivered
O03200;JNE;6;Cancelled
O03201;SiCepat;5;Delivered
O03202;SiCepat;4;Delivered
O03203;SiCepat;10;Delivered
O03204;AnterAja;8;Delivered
O03205;J&T;3;Delivered
O03206;SiCepat;4;Delivered
O03207;AnterAja;5;Delivered
O03208;JNE;1;Delivered
O03209;AnterAja;1;Delivered
O03210;JNE;2;Returned
O03211;J&T;5;Delivered
O03212;AnterAja;8;Delivered
O03213;JNE;9;Returned
O03214;JNE;8;Delivered
O03215;J&T;5;Delivered
O03216;AnterAja;4;Delivered
O03217;AnterAja;5;Delivered
O03218;AnterAja;1;Late
O03219;J&T;5;Delivered
O03220;J&T;5;Delivered
O03221;JNE;7;Delivered
O03222;JNE;8;Delivered
O03223;J&T;4;Delivered
O03224;JNE;9;Late
O03225;JNE;3;Delivered
O03226;AnterAja;10;Delivered
O03227;AnterAja;9;Delivered
O03228;J&T;3;Delivered
O03229;JNE;9;Late
O03230;AnterAja;8;Cancelled
O03231;J&T;5;Late
O03232;J&T;2;Delivered
O03233;SiCepat;5;Delivered
O03234;SiCepat;8;Delivered
O03235;SiCepat;4;Late
O03236;SiCepat;2;Delivered
O03237;SiCepat;7;Delivered
O03238;J&T;5;Delivered
O03239;AnterAja;2;Delivered
O03240;SiCepat;3;Delivered
O03241;AnterAja;3;Returned
O03242;JNE;8;Delivered
O03243;AnterAja;2;Delivered
O03244;SiCepat;8;Delivered
O03245;AnterAja;6;Delivered
O03246;AnterAja;5;Delivered
O03247;AnterAja;8;Delivered
O03248;J&T;5;Delivered
O03249;J&T;3;Delivered
O03250;SiCepat;10;Delivered
O03251;SiCepat;4;Delivered
O03252;AnterAja;3;Delivered
O03253;JNE;4;Late
O03254;J&T;5;Delivered
O03255;SiCepat;5;Cancelled
O03256;AnterAja;5;Delivered
O03257;JNE;8;Delivered
O03258;SiCepat;8;Delivered
O03259;JNE;7;Delivered
O03260;AnterAja;5;Delivered
O03261;JNE;5;Delivered
O03262;SiCepat;10;Delivered
O03263;SiCepat;1;Delivered
O03264;AnterAja;3;Returned
O03265;J&T;3;Delivered
O03266;JNE;5;Delivered
O03267;JNE;2;Delivered
O03268;AnterAja;2;Cancelled
O03269;AnterAja;8;Cancelled
O03270;JNE;1;Delivered
O03271;J&T;6;Delivered
O03272;AnterAja;2;Late
O03273;SiCepat;6;Delivered
O03274;J&T;10;Delivered
O03275;AnterAja;4;Delivered
O03276;J&T;5;Returned
O03277;J&T;5;Returned
O03278;J&T;7;Delivered
O03279;AnterAja;10;Delivered
O03280;SiCepat;10;Delivered
O03281;JNE;10;Delivered
O03282;AnterAja;4;Delivered
O03283;JNE;6;Delivered
O03284;J&T;6;Delivered
O03285;SiCepat;5;Delivered
O03286;SiCepat;7;Delivered
O03287;J&T;8;Late
O03288;SiCepat;10;Delivered
O03289;SiCepat;3;Delivered
O03290;J&T;5;Delivered
O03291;AnterAja;9;Delivered
O03292;AnterAja;7;Delivered
O03293;AnterAja;10;Delivered
O03294;SiCepat;2;Delivered
O03295;JNE;5;Delivered
O03296;JNE;10;Delivered
O03297;J&T;8;Delivered
O03298;SiCepat;6;Delivered
O03299;JNE;8;Delivered
O03300;J&T;4;Delivered
O03301;JNE;4;Delivered
O03302;SiCepat;7;Delivered
O03303;J&T;1;Delivered
O03304;AnterAja;6;Delivered
O03305;J&T;5;Delivered
O03306;J&T;10;Delivered
O03307;AnterAja;6;Late
O03308;JNE;7;Delivered
O03309;JNE;2;Delivered
O03310;SiCepat;10;Delivered
O03311;JNE;4;Delivered
O03312;SiCepat;3;Late
O03313;SiCepat;7;Delivered
O03314;AnterAja;3;Cancelled
O03315;AnterAja;4;Delivered
O03316;AnterAja;3;Delivered
O03317;J&T;5;Delivered
O03318;SiCepat;8;Delivered
O03319;J&T;3;Delivered
O03320;AnterAja;9;Delivered
O03321;SiCepat;7;Delivered
O03322;J&T;6;Cancelled
O03323;SiCepat;4;Delivered
O03324;AnterAja;9;Delivered
O03325;J&T;7;Late
O03326;JNE;1;Late
O03327;JNE;7;Delivered
O03328;SiCepat;5;Delivered
O03329;J&T;2;Delivered
O03330;JNE;9;Delivered
O03331;AnterAja;7;Delivered
O03332;SiCepat;9;Delivered
O03333;AnterAja;8;Delivered
O03334;J&T;9;Delivered
O03335;JNE;6;Delivered
O03336;JNE;4;Delivered
O03337;JNE;4;Delivered
O03338;SiCepat;5;Late
O03339;SiCepat;8;Delivered
O03340;J&T;1;Delivered
O03341;JNE;4;Delivered
O03342;J&T;7;Delivered
O03343;AnterAja;1;Delivered
O03344;SiCepat;3;Delivered
O03345;SiCepat;2;Delivered
O03346;JNE;5;Cancelled
O03347;JNE;10;Delivered
O03348;AnterAja;7;Delivered
O03349;J&T;4;Delivered
O03350;AnterAja;3;Delivered
O03351;JNE;9;Delivered
O03352;SiCepat;3;Cancelled
O03353;J&T;5;Delivered
O03354;AnterAja;6;Delivered
O03355;J&T;7;Delivered
O03356;AnterAja;9;Delivered
O03357;JNE;7;Delivered
O03358;SiCepat;8;Late
O03359;JNE;4;Delivered
O03360;SiCepat;5;Delivered
O03361;SiCepat;9;Delivered
O03362;JNE;7;Returned
O03363;JNE;9;Delivered
O03364;SiCepat;1;Delivered
O03365;J&T;3;Delivered
O03366;J&T;10;Delivered
O03367;J&T;7;Delivered
O03368;SiCepat;4;Delivered
O03369;AnterAja;3;Delivered
O03370;JNE;7;Delivered
O03371;JNE;8;Delivered
O03372;SiCepat;8;Delivered
O03373;SiCepat;8;Delivered
O03374;AnterAja;4;Late
O03375;SiCepat;7;Late
O03376;J&T;10;Delivered
O03377;J&T;5;Delivered
O03378;JNE;4;Delivered
O03379;JNE;10;Delivered
O03380;J&T;3;Delivered
O03381;J&T;10;Delivered
O03382;AnterAja;4;Delivered
O03383;JNE;6;Delivered
O03384;AnterAja;6;Late
O03385;AnterAja;3;Delivered
O03386;JNE;7;Delivered
O03387;AnterAja;3;Delivered
O03388;AnterAja;6;Delivered
O03389;JNE;5;Returned
O03390;JNE;1;Delivered
O03391;J&T;2;Delivered
O03392;JNE;1;Delivered
O03393;J&T;3;Delivered
O03394;SiCepat;7;Returned
O03395;JNE;2;Delivered
O03396;J&T;6;Delivered
O03397;AnterAja;1;Delivered
O03398;JNE;10;Delivered
O03399;AnterAja;2;Delivered
O03400;AnterAja;1;Delivered
O03401;SiCepat;1;Delivered
O03402;AnterAja;2;Delivered
O03403;J&T;9;Delivered
O03404;J&T;6;Delivered
O03405;J&T;1;Delivered
O03406;AnterAja;9;Delivered
O03407;J&T;1;Delivered
O03408;AnterAja;10;Delivered
O03409;JNE;1;Delivered
O03410;AnterAja;10;Delivered
O03411;SiCepat;10;Returned
O03412;AnterAja;10;Delivered
O03413;AnterAja;9;Delivered
O03414;AnterAja;6;Delivered
O03415;JNE;1;Returned
O03416;J&T;9;Delivered
O03417;J&T;10;Delivered
O03418;JNE;2;Late
O03419;JNE;10;Cancelled
O03420;SiCepat;1;Delivered
O03421;JNE;4;Delivered
O03422;JNE;1;Delivered
O03423;SiCepat;4;Delivered
O03424;SiCepat;10;Delivered
O03425;J&T;6;Delivered
O03426;J&T;3;Late
O03427;SiCepat;6;Delivered
O03428;AnterAja;7;Delivered
O03429;AnterAja;7;Delivered
O03430;AnterAja;6;Delivered
O03431;SiCepat;8;Delivered
O03432;SiCepat;8;Delivered
O03433;SiCepat;1;Delivered
O03434;JNE;6;Delivered
O03435;JNE;6;Delivered
O03436;JNE;4;Delivered
O03437;J&T;10;Delivered
O03438;SiCepat;10;Delivered
O03439;AnterAja;9;Delivered
O03440;SiCepat;5;Delivered
O03441;J&T;8;Delivered
O03442;SiCepat;1;Delivered
O03443;J&T;4;Cancelled
O03444;AnterAja;8;Delivered
O03445;AnterAja;5;Delivered
O03446;AnterAja;3;Delivered
O03447;SiCepat;7;Delivered
O03448;AnterAja;10;Delivered
O03449;J&T;7;Delivered
O03450;SiCepat;7;Delivered
O03451;AnterAja;6;Delivered
O03452;J&T;8;Delivered
O03453;J&T;1;Delivered
O03454;SiCepat;9;Delivered
O03455;AnterAja;2;Delivered
O03456;SiCepat;9;Late
O03457;SiCepat;5;Delivered
O03458;AnterAja;4;Delivered
O03459;SiCepat;1;Delivered
O03460;J&T;4;Delivered
O03461;JNE;3;Delivered
O03462;J&T;3;Late
O03463;JNE;9;Late
O03464;SiCepat;4;Delivered
O03465;AnterAja;5;Delivered
O03466;JNE;10;Delivered
O03467;JNE;6;Delivered
O03468;AnterAja;9;Delivered
O03469;AnterAja;4;Delivered
O03470;JNE;9;Late
O03471;JNE;1;Late
O03472;SiCepat;4;Returned
O03473;J&T;4;Delivered
O03474;JNE;5;Delivered
O03475;JNE;8;Late
O03476;JNE;7;Delivered
O03477;J&T;1;Late
O03478;JNE;4;Delivered
O03479;SiCepat;2;Delivered
O03480;SiCepat;1;Delivered
O03481;J&T;8;Delivered
O03482;JNE;10;Delivered
O03483;AnterAja;4;Delivered
O03484;JNE;10;Delivered
O03485;J&T;7;Delivered
O03486;JNE;6;Delivered
O03487;SiCepat;8;Delivered
O03488;J&T;7;Delivered
O03489;JNE;2;Delivered
O03490;JNE;1;Late
O03491;SiCepat;4;Late
O03492;SiCepat;9;Delivered
O03493;J&T;1;Delivered
O03494;J&T;4;Delivered
O03495;SiCepat;2;Cancelled
O03496;J&T;5;Delivered
O03497;JNE;6;Late
O03498;J&T;5;Late
O03499;SiCepat;5;Delivered
O03500;JNE;10;Delivered
O03501;JNE;10;Delivered
O03502;J&T;10;Delivered
O03503;JNE;3;Delivered
O03504;SiCepat;7;Delivered
O03505;JNE;7;Delivered
O03506;JNE;2;Delivered
O03507;JNE;8;Late
O03508;J&T;1;Delivered
O03509;J&T;10;Delivered
O03510;J&T;4;Delivered
O03511;JNE;3;Delivered
O03512;AnterAja;7;Delivered
O03513;JNE;6;Delivered
O03514;JNE;10;Delivered
O03515;AnterAja;10;Delivered
O03516;SiCepat;10;Delivered
O03517;JNE;6;Delivered
O03518;JNE;8;Returned
O03519;SiCepat;4;Delivered
O03520;SiCepat;4;Delivered
O03521;SiCepat;10;Late
O03522;JNE;9;Late
O03523;JNE;3;Delivered
O03524;AnterAja;7;Delivered
O03525;JNE;6;Late
O03526;J&T;2;Late
O03527;JNE;10;Delivered
O03528;AnterAja;3;Delivered
O03529;JNE;2;Cancelled
O03530;SiCepat;1;Delivered
O03531;JNE;6;Delivered
O03532;J&T;9;Delivered
O03533;JNE;1;Delivered
O03534;SiCepat;7;Delivered
O03535;J&T;10;Delivered
O03536;SiCepat;7;Delivered
O03537;SiCepat;2;Delivered
O03538;JNE;9;Late
O03539;JNE;4;Delivered
O03540;AnterAja;4;Delivered
O03541;AnterAja;7;Delivered
O03542;J&T;3;Delivered
O03543;AnterAja;2;Delivered
O03544;AnterAja;10;Delivered
O03545;J&T;1;Delivered
O03546;JNE;5;Delivered
O03547;JNE;1;Delivered
O03548;AnterAja;9;Delivered
O03549;JNE;10;Delivered
O03550;SiCepat;3;Cancelled
O03551;J&T;6;Delivered
O03552;AnterAja;4;Returned
O03553;JNE;8;Delivered
O03554;JNE;5;Delivered
O03555;J&T;7;Delivered
O03556;AnterAja;1;Delivered
O03557;JNE;8;Delivered
O03558;J&T;2;Delivered
O03559;SiCepat;3;Delivered
O03560;SiCepat;5;Delivered
O03561;AnterAja;8;Late
O03562;SiCepat;5;Delivered
O03563;J&T;5;Delivered
O03564;AnterAja;4;Delivered
O03565;JNE;4;Delivered
O03566;AnterAja;7;Late
O03567;AnterAja;2;Cancelled
O03568;JNE;2;Delivered
O03569;J&T;4;Late
O03570;JNE;3;Delivered
O03571;JNE;7;Delivered
O03572;JNE;5;Delivered
O03573;J&T;6;Late
O03574;J&T;9;Delivered
O03575;JNE;3;Delivered
O03576;J&T;3;Delivered
O03577;AnterAja;7;Delivered
O03578;SiCepat;1;Delivered
O03579;JNE;1;Delivered
O03580;JNE;9;Delivered
O03581;AnterAja;7;Delivered
O03582;JNE;1;Delivered
O03583;JNE;9;Delivered
O03584;SiCepat;7;Delivered
O03585;SiCepat;8;Delivered
O03586;JNE;7;Delivered
O03587;SiCepat;9;Delivered
O03588;JNE;3;Delivered
O03589;JNE;3;Delivered
O03590;JNE;8;Late
O03591;J&T;9;Delivered
O03592;JNE;5;Delivered
O03593;JNE;10;Delivered
O03594;J&T;5;Delivered
O03595;JNE;5;Delivered
O03596;JNE;2;Delivered
O03597;JNE;2;Returned
O03598;J&T;3;Delivered
O03599;JNE;6;Delivered
O03600;JNE;7;Delivered
O03601;AnterAja;3;Delivered
O03602;SiCepat;2;Delivered
O03603;JNE;8;Delivered
O03604;AnterAja;4;Delivered
O03605;J&T;8;Delivered
O03606;AnterAja;6;Delivered
O03607;SiCepat;2;Delivered
O03608;J&T;8;Delivered
O03609;AnterAja;2;Late
O03610;SiCepat;7;Delivered
O03611;AnterAja;6;Delivered
O03612;SiCepat;8;Delivered
O03613;SiCepat;3;Delivered
O03614;AnterAja;2;Delivered
O03615;JNE;6;Delivered
O03616;SiCepat;1;Delivered
O03617;SiCepat;10;Delivered
O03618;JNE;9;Delivered
O03619;JNE;9;Delivered
O03620;JNE;4;Delivered
O03621;SiCepat;9;Delivered
O03622;J&T;6;Delivered
O03623;AnterAja;8;Delivered
O03624;JNE;10;Delivered
O03625;AnterAja;2;Cancelled
O03626;JNE;4;Returned
O03627;J&T;10;Delivered
O03628;J&T;1;Returned
O03629;SiCepat;3;Delivered
O03630;AnterAja;2;Delivered
O03631;SiCepat;1;Delivered
O03632;AnterAja;5;Delivered
O03633;JNE;7;Late
O03634;AnterAja;6;Late
O03635;J&T;9;Delivered
O03636;J&T;6;Delivered
O03637;SiCepat;7;Delivered
O03638;JNE;9;Delivered
O03639;AnterAja;2;Delivered
O03640;JNE;5;Delivered
O03641;J&T;5;Delivered
O03642;AnterAja;5;Cancelled
O03643;SiCepat;10;Delivered
O03644;JNE;1;Late
O03645;AnterAja;3;Delivered
O03646;SiCepat;6;Delivered
O03647;JNE;3;Delivered
O03648;AnterAja;4;Delivered
O03649;AnterAja;6;Delivered
O03650;SiCepat;5;Delivered
O03651;AnterAja;7;Delivered
O03652;JNE;6;Delivered
O03653;JNE;10;Delivered
O03654;SiCepat;8;Delivered
O03655;J&T;10;Delivered
O03656;AnterAja;4;Delivered
O03657;SiCepat;9;Delivered
O03658;SiCepat;4;Delivered
O03659;SiCepat;7;Delivered
O03660;J&T;6;Delivered
O03661;AnterAja;1;Delivered
O03662;SiCepat;1;Delivered
O03663;SiCepat;2;Late
O03664;AnterAja;4;Delivered
O03665;J&T;8;Delivered
O03666;AnterAja;10;Delivered
O03667;AnterAja;2;Delivered
O03668;J&T;9;Returned
O03669;JNE;9;Late
O03670;AnterAja;1;Late
O03671;J&T;9;Delivered
O03672;J&T;4;Delivered
O03673;JNE;6;Delivered
O03674;AnterAja;2;Delivered
O03675;AnterAja;8;Delivered
O03676;AnterAja;3;Delivered
O03677;AnterAja;2;Late
O03678;AnterAja;2;Delivered
O03679;SiCepat;4;Delivered
O03680;SiCepat;9;Cancelled
O03681;AnterAja;5;Delivered
O03682;AnterAja;6;Delivered
O03683;SiCepat;3;Delivered
O03684;J&T;5;Delivered
O03685;AnterAja;3;Delivered
O03686;JNE;3;Delivered
O03687;J&T;6;Delivered
O03688;J&T;4;Late
O03689;SiCepat;1;Delivered
O03690;J&T;7;Delivered
O03691;J&T;1;Delivered
O03692;SiCepat;6;Delivered
O03693;SiCepat;9;Delivered
O03694;AnterAja;10;Delivered
O03695;SiCepat;7;Delivered
O03696;J&T;10;Delivered
O03697;J&T;2;Delivered
O03698;SiCepat;4;Delivered
O03699;AnterAja;4;Delivered
O03700;JNE;6;Delivered
O03701;AnterAja;4;Delivered
O03702;SiCepat;8;Delivered
O03703;SiCepat;1;Delivered
O03704;J&T;6;Delivered
O03705;SiCepat;7;Delivered
O03706;JNE;4;Delivered
O03707;J&T;7;Returned
O03708;AnterAja;3;Cancelled
O03709;SiCepat;7;Late
O03710;AnterAja;6;Delivered
O03711;J&T;5;Delivered
O03712;SiCepat;9;Delivered
O03713;SiCepat;7;Delivered
O03714;SiCepat;8;Delivered
O03715;SiCepat;9;Delivered
O03716;J&T;8;Late
O03717;J&T;2;Delivered
O03718;JNE;1;Delivered
O03719;AnterAja;4;Delivered
O03720;J&T;5;Delivered
O03721;AnterAja;4;Delivered
O03722;SiCepat;8;Delivered
O03723;AnterAja;10;Delivered
O03724;SiCepat;8;Delivered
O03725;JNE;7;Delivered
O03726;AnterAja;3;Delivered
O03727;AnterAja;5;Delivered
O03728;J&T;6;Late
O03729;AnterAja;4;Delivered
O03730;SiCepat;6;Delivered
O03731;SiCepat;2;Delivered
O03732;JNE;5;Delivered
O03733;J&T;5;Delivered
O03734;SiCepat;9;Delivered
O03735;SiCepat;8;Delivered
O03736;AnterAja;4;Delivered
O03737;SiCepat;4;Delivered
O03738;SiCepat;5;Delivered
O03739;AnterAja;3;Delivered
O03740;SiCepat;7;Delivered
O03741;J&T;1;Delivered
O03742;AnterAja;7;Delivered
O03743;SiCepat;2;Late
O03744;J&T;2;Delivered
O03745;AnterAja;6;Delivered
O03746;JNE;7;Delivered
O03747;SiCepat;9;Delivered
O03748;JNE;7;Delivered
O03749;J&T;3;Cancelled
O03750;JNE;3;Delivered
O03751;J&T;3;Delivered
O03752;J&T;6;Delivered
O03753;AnterAja;1;Delivered
O03754;J&T;3;Delivered
O03755;J&T;1;Delivered
O03756;JNE;7;Delivered
O03757;JNE;9;Delivered
O03758;SiCepat;4;Delivered
O03759;SiCepat;6;Delivered
O03760;J&T;5;Delivered
O03761;JNE;2;Delivered
