Order_ID;Rating;Review_Type
O03841;3;Neutral
O03842;3;Neutral
O03843;2;Negative
O03844;2;Negative
O03845;4;Positive
O03846;5;Positive
O03847;2;Negative
O03848;3;Neutral
O03849;4;Positive
O03850;5;Positive
O03851;1;Negative
O03852;1;Negative
O03853;5;Positive
O03854;5;Positive
O03855;2;Negative
O03856;4;Positive
O03857;2;Negative
O03858;4;Positive
O03859;5;Positive
O03860;5;Positive
O03861;3;Neutral
O03862;5;Positive
O03863;4;Positive
O03864;2;Negative
O03865;3;Neutral
O03866;1;Negative
O03867;4;Positive
O03868;1;Negative
O03869;2;Negative
O03870;5;Positive
O03871;5;Positive
O03872;2;Negative
O03873;4;Positive
O03874;3;Neutral
O03875;5;Positive
O03876;4;Positive
O03877;5;Positive
O03878;4;Positive
O03879;2;Negative
O03880;5;Positive
O03881;2;Negative
O03882;2;Negative
O03883;1;Negative
O03884;4;Positive
O03885;2;Negative
O03886;5;Positive
O03887;2;Negative
O03888;5;Positive
O03889;2;Negative
O03890;2;Negative
O03891;5;Positive
O03892;1;Negative
O03893;3;Neutral
O03894;2;Negative
O03895;4;Positive
O03896;1;Negative
O03897;5;Positive
O03898;1;Negative
O03899;3;Neutral
O03900;4;Positive
O03901;4;Positive
O03902;5;Positive
O03903;1;Negative
O03904;5;Positive
O03905;5;Positive
O03906;1;Negative
O03907;2;Negative
O03908;3;Neutral
O03909;4;Positive
O03910;3;Neutral
O03911;2;Negative
O03912;2;Negative
O03913;5;Positive
O03914;1;Negative
O03915;2;Negative
O03916;2;Negative
O03917;1;Negative
O03918;4;Positive
O03919;2;Negative
O03920;1;Negative
O03921;4;Positive
O03922;1;Negative
O03923;1;Negative
O03924;1;Negative
O03925;5;Positive
O03926;2;Negative
O03927;4;Positive
O03928;4;Positive
O03929;4;Positive
O03930;5;Positive
O03931;2;Negative
O03932;2;Negative
O03933;3;Neutral
O03934;1;Negative
O03935;5;Positive
O03936;4;Positive
O03937;3;Neutral
O03938;4;Positive
O03939;4;Positive
O03940;5;Positive
O03941;3;Neutral
O03942;2;Negative
O03943;3;Neutral
O03944;3;Neutral
O03945;3;Neutral
O03946;5;Positive
O03947;1;Negative
O03948;2;Negative
O03949;2;Negative
O03950;4;Positive
O03951;4;Positive
O03952;4;Positive
O03953;3;Neutral
O03954;4;Positive
O03955;5;Positive
O03956;3;Neutral
O03957;3;Neutral
O03958;2;Negative
O03959;4;Positive
O03960;5;Positive
O03961;4;Positive
O03962;5;Positive
O03963;5;Positive
O03964;5;Positive
O03965;2;Negative
O03966;5;Positive
O03967;1;Negative
O03968;4;Positive
O03969;3;Neutral
O03970;2;Negative
O03971;5;Positive
O03972;3;Neutral
O03973;1;Negative
O03974;4;Positive
O03975;4;Positive
O03976;2;Negative
O03977;5;Positive
O03978;1;Negative
O03979;4;Positive
O03980;1;Negative
O03981;4;Positive
O03982;3;Neutral
O03983;2;Negative
O03984;4;Positive
O03985;4;Positive
O03986;3;Neutral
O03987;5;Positive
O03988;2;Negative
O03989;4;Positive
O03990;1;Negative
O03991;3;Neutral
O03992;4;Positive
O03993;2;Negative
O03994;4;Positive
O03995;5;Positive
O03996;3;Neutral
O03997;2;Negative
O03998;3;Neutral
O03999;2;Negative
O04000;3;Neutral
O04001;2;Negative
O04002;1;Negative
O04003;1;Negative
O04004;3;Neutral
O04005;5;Positive
O04006;4;Positive
O04007;1;Negative
O04008;3;Neutral
O04009;3;Neutral
O04010;3;Neutral
O04011;3;Neutral
O04012;4;Positive
O04013;2;Negative
O04014;2;Negative
O04015;3;Neutral
O04016;5;Positive
O04017;2;Negative
O04018;1;Negative
O04019;4;Positive
O04020;3;Neutral
O04021;5;Positive
O04022;1;Negative
O04023;2;Negative
O04024;2;Negative
O04025;3;Neutral
O04026;5;Positive
O04027;4;Positive
O04028;4;Positive
O04029;4;Positive
O04030;4;Positive
O04031;5;Positive
O04032;1;Negative
O04033;1;Negative
O04034;5;Positive
O04035;3;Neutral
O04036;5;Positive
O04037;4;Positive
O04038;2;Negative
O04039;5;Positive
O04040;2;Negative
O04041;5;Positive
O04042;2;Negative
O04043;3;Neutral
O04044;5;Positive
O04045;1;Negative
O04046;1;Negative
O04047;2;Negative
O04048;2;Negative
O04049;3;Neutral
O04050;2;Negative
O04051;2;Negative
O04052;4;Positive
O04053;3;Neutral
O04054;1;Negative
O04055;1;Negative
O04056;2;Negative
O04057;3;Neutral
O04058;3;Neutral
O04059;4;Positive
O04060;2;Negative
O04061;1;Negative
O04062;2;Negative
O04063;1;Negative
O04064;2;Negative
O04065;1;Negative
O04066;1;Negative
O04067;1;Negative
O04068;1;Negative
O04069;4;Positive
O04070;2;Negative
O04071;3;Neutral
O04072;1;Negative
O04073;4;Positive
O04074;1;Negative
O04075;5;Positive
O04076;3;Neutral
O04077;3;Neutral
O04078;4;Positive
O04079;2;Negative
O04080;4;Positive
O04081;4;Positive
O04082;1;Negative
O04083;4;Positive
O04084;4;Positive
O04085;3;Neutral
O04086;3;Neutral
O04087;2;Negative
O04088;5;Positive
O04089;4;Positive
O04090;1;Negative
O04091;4;Positive
O04092;3;Neutral
O04093;3;Neutral
O04094;4;Positive
O04095;5;Positive
O04096;2;Negative
O04097;3;Neutral
O04098;4;Positive
O04099;1;Negative
O04100;5;Positive
O04101;5;Positive
O04102;5;Positive
O04103;5;Positive
O04104;3;Neutral
O04105;1;Negative
O04106;5;Positive
O04107;1;Negative
O04108;4;Positive
O04109;1;Negative
O04110;2;Negative
O04111;5;Positive
O04112;3;Neutral
O04113;4;Positive
O04114;1;Negative
O04115;3;Neutral
O04116;1;Negative
O04117;3;Neutral
O04118;1;Negative
O04119;2;Negative
O04120;2;Negative
O04121;5;Positive
O04122;1;Negative
O04123;4;Positive
O04124;1;Negative
O04125;2;Negative
O04126;3;Neutral
O04127;4;Positive
O04128;4;Positive
O04129;5;Positive
O04130;3;Neutral
O04131;1;Negative
O04132;2;Negative
O04133;2;Negative
O04134;1;Negative
O04135;2;Negative
O04136;5;Positive
O04137;2;Negative
O04138;4;Positive
O04139;1;Negative
O04140;5;Positive
O04141;3;Neutral
O04142;5;Positive
O04143;1;Negative
O04144;5;Positive
O04145;5;Positive
O04146;1;Negative
O04147;3;Neutral
O04148;5;Positive
O04149;5;Positive
O04150;5;Positive
O04151;2;Negative
O04152;4;Positive
O04153;1;Negative
O04154;4;Positive
O04155;5;Positive
O04156;4;Positive
O04157;1;Negative
O04158;1;Negative
O04159;5;Positive
O04160;4;Positive
O04161;3;Neutral
O04162;1;Negative
O04163;3;Neutral
O04164;1;Negative
O04165;2;Negative
O04166;1;Negative
O04167;4;Positive
O04168;4;Positive
O04169;1;Negative
O04170;5;Positive
O04171;5;Positive
O04172;4;Positive
O04173;4;Positive
O04174;3;Neutral
O04175;1;Negative
O04176;3;Neutral
O04177;4;Positive
O04178;4;Positive
O04179;2;Negative
O04180;1;Negative
O04181;5;Positive
O04182;4;Positive
O04183;3;Neutral
O04184;3;Neutral
O04185;1;Negative
O04186;2;Negative
O04187;4;Positive
O04188;5;Positive
O04189;5;Positive
O04190;3;Neutral
O04191;1;Negative
O04192;3;Neutral
O04193;5;Positive
O04194;5;Positive
O04195;3;Neutral
O04196;2;Negative
O04197;1;Negative
O04198;2;Negative
O04199;1;Negative
O04200;3;Neutral
O04201;2;Negative
O04202;5;Positive
O04203;4;Positive
O04204;4;Positive
O04205;1;Negative
O04206;4;Positive
O04207;5;Positive
O04208;3;Neutral
O04209;2;Negative
O04210;4;Positive
O04211;5;Positive
O04212;3;Neutral
O04213;4;Positive
O04214;4;Positive
O04215;2;Negative
O04216;3;Neutral
O04217;4;Positive
O04218;4;Positive
O04219;4;Positive
O04220;1;Negative
O04221;2;Negative
O04222;2;Negative
O04223;1;Negative
O04224;5;Positive
O04225;4;Positive
O04226;4;Positive
O04227;3;Neutral
O04228;3;Neutral
O04229;3;Neutral
O04230;1;Negative
O04231;5;Positive
O04232;2;Negative
O04233;4;Positive
O04234;3;Neutral
O04235;5;Positive
O04236;4;Positive
O04237;1;Negative
O04238;2;Negative
O04239;2;Negative
O04240;5;Positive
O04241;1;Negative
O04242;4;Positive
O04243;3;Neutral
O04244;2;Negative
O04245;5;Positive
O04246;3;Neutral
O04247;5;Positive
O04248;1;Negative
O04249;5;Positive
O04250;4;Positive
O04251;5;Positive
O04252;2;Negative
O04253;2;Negative
O04254;3;Neutral
O04255;3;Neutral
O04256;3;Neutral
O04257;2;Negative
O04258;2;Negative
O04259;3;Neutral
O04260;3;Neutral
O04261;5;Positive
O04262;1;Negative
O04263;2;Negative
O04264;1;Negative
O04265;5;Positive
O04266;2;Negative
O04267;5;Positive
O04268;4;Positive
O04269;5;Positive
O04270;3;Neutral
O04271;4;Positive
O04272;1;Negative
O04273;1;Negative
O04274;1;Negative
O04275;2;Negative
O04276;2;Negative
O04277;5;Positive
O04278;3;Neutral
O04279;1;Negative
O04280;2;Negative
O04281;5;Positive
O04282;1;Negative
O04283;5;Positive
O04284;5;Positive
O04285;4;Positive
O04286;1;Negative
O04287;4;Positive
O04288;1;Negative
O04289;4;Positive
O04290;1;Negative
O04291;2;Negative
O04292;2;Negative
O04293;2;Negative
O04294;5;Positive
O04295;3;Neutral
O04296;5;Positive
O04297;1;Negative
O04298;3;Neutral
O04299;3;Neutral
O04300;5;Positive
O04301;4;Positive
O04302;2;Negative
O04303;1;Negative
O04304;4;Positive
O04305;4;Positive
O04306;3;Neutral
O04307;2;Negative
O04308;2;Negative
O04309;4;Positive
O04310;2;Negative
O04311;1;Negative
O04312;3;Neutral
O04313;5;Positive
O04314;2;Negative
O04315;3;Neutral
O04316;5;Positive
O04317;2;Negative
O04318;4;Positive
O04319;5;Positive
O04320;2;Negative
O04321;3;Neutral
O04322;4;Positive
O04323;2;Negative
O04324;3;Neutral
O04325;4;Positive
O04326;1;Negative
O04327;3;Neutral
O04328;3;Neutral
O04329;5;Positive
O04330;3;Neutral
O04331;2;Negative
O04332;1;Negative
O04333;1;Negative
O04334;1;Negative
O04335;1;Negative
O04336;1;Negative
O04337;4;Positive
O04338;1;Negative
O04339;2;Negative
O04340;3;Neutral
O04341;1;Negative
O04342;4;Positive
O04343;3;Neutral
O04344;4;Positive
O04345;2;Negative
O04346;2;Negative
O04347;1;Negative
O04348;4;Positive
O04349;4;Positive
O04350;2;Negative
O04351;3;Neutral
O04352;5;Positive
O04353;5;Positive
O04354;4;Positive
O04355;2;Negative
O04356;3;Neutral
O04357;2;Negative
O04358;4;Positive
O04359;3;Neutral
O04360;2;Negative
O04361;2;Negative
O04362;2;Negative
O04363;3;Neutral
O04364;5;Positive
O04365;3;Neutral
O04366;4;Positive
O04367;2;Negative
O04368;3;Neutral
O04369;2;Negative
O04370;5;Positive
O04371;1;Negative
O04372;4;Positive
O04373;3;Neutral
O04374;4;Positive
O04375;2;Negative
O04376;3;Neutral
O04377;1;Negative
O04378;3;Neutral
O04379;2;Negative
O04380;5;Positive
O04381;1;Negative
O04382;2;Negative
O04383;1;Negative
O04384;4;Positive
O04385;1;Negative
O04386;1;Negative
O04387;4;Positive
O04388;3;Neutral
O04389;4;Positive
O04390;4;Positive
O04391;1;Negative
O04392;3;Neutral
O04393;5;Positive
O04394;1;Negative
O04395;1;Negative
O04396;5;Positive
O04397;5;Positive
O04398;1;Negative
O04399;5;Positive
O04400;2;Negative
O04401;4;Positive
O04402;2;Negative
O04403;1;Negative
O04404;3;Neutral
O04405;1;Negative
O04406;3;Neutral
O04407;5;Positive
O04408;3;Neutral
O04409;3;Neutral
O04410;5;Positive
O04411;5;Positive
O04412;3;Neutral
O04413;3;Neutral
O04414;2;Negative
O04415;5;Positive
O04416;3;Neutral
O04417;2;Negative
O04418;4;Positive
O04419;3;Neutral
O04420;1;Negative
O04421;1;Negative
O04422;5;Positive
O04423;2;Negative
O04424;5;Positive
O04425;5;Positive
O04426;5;Positive
O04427;1;Negative
O04428;4;Positive
O04429;5;Positive
O04430;4;Positive
O04431;5;Positive
O04432;1;Negative
O04433;4;Positive
O04434;5;Positive
O04435;4;Positive
O04436;4;Positive
O04437;5;Positive
O04438;3;Neutral
O04439;5;Positive
O04440;4;Positive
O04441;1;Negative
O04442;5;Positive
O04443;4;Positive
O04444;2;Negative
O04445;4;Positive
O04446;3;Neutral
O04447;2;Negative
O04448;5;Positive
O04449;1;Negative
O04450;3;Neutral
O04451;4;Positive
O04452;5;Positive
O04453;5;Positive
O04454;3;Neutral
O04455;4;Positive
O04456;3;Neutral
O04457;2;Negative
O04458;1;Negative
O04459;3;Neutral
O04460;3;Neutral
O04461;4;Positive
O04462;5;Positive
O04463;4;Positive
O04464;3;Neutral
O04465;1;Negative
O04466;5;Positive
O04467;2;Negative
O04468;5;Positive
O04469;5;Positive
O04470;5;Positive
O04471;5;Positive
O04472;3;Neutral
O04473;1;Negative
O04474;5;Positive
O04475;3;Neutral
O04476;5;Positive
O04477;3;Neutral
O04478;4;Positive
O04479;4;Positive
O04480;4;Positive
O04481;3;Neutral
O04482;4;Positive
O04483;3;Neutral
O04484;3;Neutral
O04485;4;Positive
O04486;2;Negative
O04487;2;Negative
O04488;5;Positive
O04489;3;Neutral
O04490;4;Positive
O04491;3;Neutral
O04492;1;Negative
O04493;1;Negative
O04494;1;Negative
O04495;2;Negative
O04496;5;Positive
O04497;1;Negative
O04498;1;Negative
O04499;5;Positive
O04500;1;Negative
O04501;1;Negative
O04502;5;Positive
O04503;4;Positive
O04504;2;Negative
O04505;1;Negative
O04506;1;Negative
O04507;3;Neutral
O04508;4;Positive
O04509;5;Positive
O04510;1;Negative
O04511;3;Neutral
O04512;1;Negative
O04513;5;Positive
O04514;2;Negative
O04515;5;Positive
O04516;4;Positive
O04517;1;Negative
O04518;5;Positive
O04519;5;Positive
O04520;4;Positive
O04521;1;Negative
O04522;3;Neutral
O04523;3;Neutral
O04524;2;Negative
O04525;1;Negative
O04526;3;Neutral
O04527;2;Negative
O04528;2;Negative
O04529;5;Positive
O04530;5;Positive
O04531;3;Neutral
O04532;5;Positive
O04533;5;Positive
O04534;4;Positive
O04535;4;Positive
O04536;5;Positive
O04537;4;Positive
O04538;5;Positive
O04539;2;Negative
O04540;5;Positive
O04541;2;Negative
O04542;4;Positive
O04543;1;Negative
O04544;1;Negative
O04545;1;Negative
O04546;4;Positive
O04547;4;Positive
O04548;3;Neutral
O04549;4;Positive
O04550;4;Positive
O04551;1;Negative
O04552;1;Negative
O04553;5;Positive
O04554;5;Positive
O04555;3;Neutral
O04556;4;Positive
O04557;2;Negative
O04558;3;Neutral
O04559;5;Positive
O04560;2;Negative
O04561;2;Negative
O04562;2;Negative
O04563;4;Positive
O04564;5;Positive
O04565;2;Negative
O04566;2;Negative
O04567;2;Negative
O04568;2;Negative
O04569;1;Negative
O04570;4;Positive
O04571;4;Positive
O04572;2;Negative
O04573;3;Neutral
O04574;3;Neutral
O04575;4;Positive
O04576;5;Positive
O04577;5;Positive
O04578;4;Positive
O04579;4;Positive
O04580;5;Positive
O04581;4;Positive
O04582;2;Negative
O04583;5;Positive
O04584;4;Positive
O04585;4;Positive
O04586;3;Neutral
O04587;3;Neutral
O04588;3;Neutral
O04589;2;Negative
O04590;2;Negative
O04591;2;Negative
O04592;3;Neutral
O04593;5;Positive
O04594;1;Negative
O04595;1;Negative
O04596;1;Negative
O04597;1;Negative
O04598;1;Negative
O04599;3;Neutral
O04600;3;Neutral
O04601;2;Negative
O04602;5;Positive
O04603;1;Negative
O04604;2;Negative
O04605;2;Negative
O04606;2;Negative
O04607;3;Neutral
O04608;1;Negative
O04609;4;Positive
O04610;4;Positive
O04611;4;Positive
O04612;4;Positive
O04613;3;Neutral
O04614;5;Positive
O04615;2;Negative
O04616;5;Positive
O04617;3;Neutral
O04618;1;Negative
O04619;5;Positive
O04620;5;Positive
O04621;4;Positive
O04622;2;Negative
O04623;1;Negative
O04624;1;Negative
O04625;1;Negative
O04626;4;Positive
O04627;5;Positive
O04628;5;Positive
O04629;1;Negative
O04630;3;Neutral
O04631;1;Negative
O04632;3;Neutral
O04633;2;Negative
O04634;1;Negative
O04635;4;Positive
O04636;3;Neutral
O04637;1;Negative
O04638;3;Neutral
O04639;3;Neutral
O04640;1;Negative
O04641;4;Positive
O04642;4;Positive
O04643;4;Positive
O04644;3;Neutral
O04645;2;Negative
O04646;5;Positive
O04647;1;Negative
O04648;3;Neutral
O04649;4;Positive
O04650;3;Neutral
O04651;5;Positive
O04652;2;Negative
O04653;2;Negative
O04654;1;Negative
O04655;1;Negative
O04656;3;Neutral
O04657;2;Negative
O04658;5;Positive
O04659;4;Positive
O04660;2;Negative
O04661;1;Negative
O04662;4;Positive
O04663;2;Negative
O04664;5;Positive
O04665;2;Negative
O04666;2;Negative
O04667;3;Neutral
O04668;5;Positive
O04669;2;Negative
O04670;2;Negative
O04671;2;Negative
O04672;4;Positive
O04673;1;Negative
O04674;2;Negative
O04675;3;Neutral
O04676;4;Positive
O04677;2;Negative
O04678;2;Negative
O04679;2;Negative
O04680;2;Negative
O04681;2;Negative
O04682;3;Neutral
O04683;1;Negative
O04684;2;Negative
O04685;1;Negative
O04686;4;Positive
O04687;4;Positive
O04688;5;Positive
O04689;1;Negative
O04690;4;Positive
O04691;5;Positive
O04692;4;Positive
O04693;5;Positive
O04694;4;Positive
O04695;1;Negative
O04696;1;Negative
O04697;4;Positive
O04698;4;Positive
O04699;1;Negative
O04700;4;Positive
O04701;4;Positive
O04702;3;Neutral
O04703;2;Negative
O04704;3;Neutral
O04705;1;Negative
O04706;5;Positive
O04707;2;Negative
O04708;3;Neutral
O04709;4;Positive
O04710;5;Positive
O04711;5;Positive
O04712;1;Negative
O04713;3;Neutral
O04714;1;Negative
O04715;2;Negative
O04716;3;Neutral
O04717;5;Positive
O04718;3;Neutral
O04719;5;Positive
O04720;4;Positive
O04721;4;Positive
O04722;1;Negative
O04723;5;Positive
O04724;5;Positive
O04725;3;Neutral
O04726;4;Positive
O04727;1;Negative
O04728;3;Neutral
O04729;4;Positive
O04730;3;Neutral
O04731;2;Negative
O04732;2;Negative
O04733;1;Negative
O04734;5;Positive
O04735;2;Negative
O04736;5;Positive
O04737;4;Positive
O04738;3;Neutral
O04739;4;Positive
O04740;1;Negative
O04741;4;Positive
O04742;1;Negative
O04743;4;Positive
O04744;4;Positive
O04745;3;Neutral
O04746;2;Negative
O04747;5;Positive
O04748;3;Neutral
O04749;4;Positive
O04750;5;Positive
O04751;4;Positive
O04752;3;Neutral
O04753;2;Negative
O04754;1;Negative
O04755;5;Positive
O04756;3;Neutral
O04757;5;Positive
O04758;3;Neutral
O04759;3;Neutral
O04760;5;Positive
O04761;5;Positive
O04762;3;Neutral
O04763;5;Positive
O04764;5;Positive
O04765;2;Negative
O04766;5;Positive
O04767;1;Negative
O04768;1;Negative
O04769;5;Positive
O04770;1;Negative
O04771;2;Negative
O04772;5;Positive
O04773;2;Negative
O04774;1;Negative
O04775;4;Positive
O04776;4;Positive
O04777;5;Positive
O04778;2;Negative
O04779;1;Negative
O04780;2;Negative
O04781;4;Positive
O04782;4;Positive
O04783;2;Negative
O04784;1;Negative
O04785;5;Positive
O04786;2;Negative
O04787;3;Neutral
O04788;3;Neutral
O04789;5;Positive
O04790;5;Positive
O04791;1;Negative
O04792;5;Positive
O04793;2;Negative
O04794;3;Neutral
O04795;5;Positive
O04796;5;Positive
O04797;5;Positive
O04798;1;Negative
O04799;1;Negative
O04800;4;Positive
O04801;5;Positive
O04802;5;Positive
O04803;3;Neutral
O04804;3;Neutral
O04805;3;Neutral
O04806;1;Negative
O04807;3;Neutral
O04808;4;Positive
O04809;1;Negative
O04810;5;Positive
O04811;5;Positive
O04812;2;Negative
O04813;3;Neutral
O04814;5;Positive
O04815;1;Negative
O04816;4;Positive
O04817;1;Negative
O04818;4;Positive
O04819;5;Positive
O04820;3;Neutral
O04821;2;Negative
O04822;4;Positive
O04823;2;Negative
O04824;4;Positive
O04825;2;Negative
O04826;1;Negative
O04827;3;Neutral
O04828;1;Negative
O04829;4;Positive
O04830;2;Negative
O04831;2;Negative
O04832;4;Positive
O04833;2;Negative
O04834;4;Positive
O04835;3;Neutral
O04836;1;Negative
O04837;2;Negative
O04838;2;Negative
O04839;5;Positive
O04840;5;Positive
O04841;2;Negative
O04842;5;Positive
O04843;2;Negative
O04844;4;Positive
O04845;4;Positive
O04846;3;Neutral
O04847;1;Negative
O04848;1;Negative
O04849;3;Neutral
O04850;2;Negative
O04851;2;Negative
O04852;2;Negative
O04853;3;Neutral
O04854;5;Positive
O04855;4;Positive
O04856;2;Negative
O04857;3;Neutral
O04858;3;Neutral
O04859;4;Positive
O04860;5;Positive
O04861;2;Negative
